Sir Bernard Katz;0
Richard Perham;0
Gia Dvali;445
Amy Finkelstein;10
Tony Minson;2
Ludwig Bieberbach;0
Muneer Ahmad Rashid;77
William Henry Emerson;3
Micha Sharir;4
Rudolf Von Jaksch;0
Semen Altshuler;0
Igor Frenkel;5
Richard Lashof;1
Daniel Bernardi;19
Bettye Washington Greene;0
Richard P. Feynman;7047
Paul Graham;4387
Ludlow Griscom;8
Tomasz Mrowka;11
Emmanuel Todd;6851
John Edensor Littlewood;143
Max Theiler;22
Stephen L. Hauser;17
Alexander Fleck;0
Marlan O. Scully;0
Arthur Holmes;78
Margherita Hack;29320
Igal Talmi;19
Robert Costanza;173
Oswald Veblen;41
Siegfried H. Linkwitz;0
Robley C. Williams;7
Marie Curie, née Sklodowska;0
Arthur Ashkin;13
Max Wolf;961
Catherine Gody Wolf;0
Aleksandr Mikhailovich Prokhorov;0
Ida Halpern;0
Karl Willy Wagner;6
John Harry Dunning;3
John Stillwell;22
William Francis Hillebrand;5
Eric Mazur;238
Jeffrey Bada;0
G. William Skinner;3
Kenneth Lee Pike;44
Raymond Lemieux;1
Herbert York;6
Archie Brain;34
Nikoloz Muskhelishvili;9
Robert J. Shiller;2271
William Giauque;15
Charles Roy Henderson;2
Paul Bernays;1
Borys Yevhenovych Paton;0
Sergio Ferrara;8
William Shainline Middleton;7
Elliott Lieb;0
Steven L. Kleiman;0
Bryce Bayer;3
Alan Lightman;3639
Peter Higgs;8448
James Hansen;2057
Randolph Cohen;5
K. Barry Sharpless;24
Fred Mcgraw Donner;0
Rudolph Marcus;0
John Currie Gunn;0
Elman Service;3
John P. Perdew;12
Rodney R. Porter;0
Charles A Dinarello;0
Henry Crosby Emery;0
Orator F. Cook;11
Bennett T. McCallum;0
Oliver Penrose;9
Nikolay Kudryavtsev;2
June Downey;0
Wolfgang Franz;5
Keith Peters;146
Betty Harris;503
Adriaan Van Maanen;0
Tracy L. Cross;0
Friedrich Engel;10
James R. Jackson;0
Ioannis Vardoulakis;7
Ivan Regen;8
Alfred Werner;79
Nalini Ambady;306
Hannes Olof Gösta Alfvén;0
Berend George Escher;0
Sir Robert J. Clayton;0
Robert Otto Becker;0
Rosaly Lopes;0
Elio Lo Cascio;36
Jeffrey Sachs;30266
Sathamangalam Ravi Srinivasa Varadhan;0
Abdulrahman Al-Ansary;0
Adolf Meyer;89
Francis B. Francois;5
Winifred Pennington;0
Steven Girvin;7
Leslie B. Vosshall;18
Bryant Tuckerman;1
Mubarak Alhammad;3
Adele Goldberg;77
Hillel Furstenberg;13
Debendra Mohan Bose;9
Shinichi Mochizuki;154
Gertrude Scharff Goldhaber;6
Kathleen Ollerenshaw;7
Lloyd Hulbert;7
Gideon John Davies;0
Sandra Bem;75
Robert Trivers;268
William A. Martin;18
Gihan Nilendra Wikramanayake;0
Reuben Leon Kahn;1
Arnab Rai Choudhuri;24
David Fowler;2361
Ivar Giaever;142
Anatoly Shalyto;1
Arthur F. Hebard;0
Grover Krantz;165
Jens C. Skou;0
Marc van Leeuwen;3
Emil Wolf;32
Paul Johnsgard;43
Jacob Viner;53
Aristedes Patrinos;0
Sir Peter Mansfield;11
Wilhelm Traube;1
Hideo Hosono;3
Henry Friedlander;3
Cyril Hinshelwood;0
Charles Greeley Abbot;63
Robert Lefkowitz;130
Theodore Harold Maiman;125
Marcel Grossmann;54
Sankar K Pal;0
Kharrasov Mukhamet Hadisovich;0
Gioacchino Failla;0
Niall Ferguson;18096
Thomas Schelling;362
Rutger Sernander;1
John E. Bercaw;3
Alan Hunter;12457
Sudhanshu Datta Majumdar;0
Philip Bobbitt;170
Ian Young;729
Robert H. Hewsen;3
Krishnaswami Kasturirangan;74
Robin Coombs;4
Alan J. Hoffman;35
Garth L. Nicolson;9
Alexander Osipovich Gelfond;0
Astrid Cleve;1
Jesse Douglas;59
Rui J. P. de Figueiredo;0
Roderic Ai Camp;34
David A. Dickey;0
Marie Morisawa;0
Gene Myers;142
George Plafker;2
Charles Kohlhase;6
Hermann Arthur Jahn;9
Neal Menzies;2
Charles Horace Mayo;51
Dorothy Dinnerstein;33
Mauro Galetti;33
Michael Atiyah;318
Johan Hjort;9
Ronald R. Edmonds;0
Ralph Larkin;7
C. P. Ramanujam;96
Maria Zuber;73
Michael Shulman;50
Robert A. Mundell;0
Hans Uszkoreit;11
Herman H. Spitz;1
Ronald Fisher;516
Benjamin F. Hake;1
Ludwig Knorr;0
Arend Lijphart;236
Robert F. Engle;121
Bertram Windle;0
Oliver E. Williamson;204
Edward Chamberlin;9
John Newsom-Davis;3
Johann Friedrich Wilhelm Adolf von Baeyer;0
Robert D. Bullard;68
Anita L. Allen;39
S. P. Mukherjee;0
Francis Simon;26
Paul Meier;85
David D. Siegel;0
Leften Stavros Stavrianos;10
Thomas Ashby;896
James Emory Boyd;0
Simon Smith Kuznets;65
Kevin Schawinski;4
Martin Davis;77
James Carroll;1107
Roy Leonard Dommett;0
Glen Culler;1
Stefanie Dimmeler;1
V.R. Prabodhachandran Nair;0
Lord (Alexander R.) Todd;0
Ralph Walter Graystone Wyckoff;3
Edward Calvin Kendall;17
Harvey J. Levin;4
Patrick O. Brown;12
Konstantin Sonin;6
John Hasbrouck van Vleck;0
Elliot Aronson;1706
Jay Neitz;54
Dorothy Hodgkin;620
Ernest Hilgard;60
Eric S. Maskin;0
Takashi Gojobori;1
Georgy Toloraya;0
Kai M. Siegbahn;0
Hendrika Johanna van Leeuwen;3
Georgi Manev;15
Salvador E. Luria;0
Christian Thomas Elvey;0
Willie Soon;52
Ronald C. Arkin;55
Emanuel Parzen;11
Laurence Meyer;6
Robert Petrie;3
James A. Hefner;6
Andrei Suslin;7
Yuri Knorozov;69
James R. Biard;2
Elisabeth Karamichailova;0
Dmitry Zubarev;1
Tanya Atwater;64
Bernard Lyot;0
George Zweig;44
Giovanni Alberti;4
Ida Pauline Rolf;211
Betty Siegel;51
Hendricus T.C. Stoof;0
Nick Katz;71
Arnold Lee Swindlehurst;0
Marie Tharp;151
Michael Aschbacher;26
Joshua Jortner;6
Mark Guzdial;7
Kevin Granata;18
Emma Lucy Braun;14
Meie Ren;0
Franco Modigliani;433
Andrew Forsyth;10
Serletis Apostolos;0
Robert Alan Good;0
Ronald David Ekers;2
Akbar Adibi;41
Claudia Maria Buch;10
Leonid Polterovich;15
Karl Lennert;0
Rodrigue Tremblay;24
Henri Kagan;0
Aaron Ciechanover;155
Robert B. Darnell;7
Henk Wesselink;0
David Conlon;1
Donald Pederson;4
Louis Mordell;0
Charles Yanofsky;12
Donald B. Gillies;8
George Wald;49
Gardner Ackley;0
Horst Dreier;8
John N. Shive;0
David O. Sears;0
Keith Martin Ball;3
C. Vann Woodward;97
Alan Munro;77446
Frederic Wakeman Junior;0
Russell L. Mixter;1
Victor Wouk;12
James Alexander Green;0
Max Margules;0
Theodor Rehbock;12
John C Raven;0
Helmuth Orthner;4
Rita Levi-Montalcini;6307
James Merritt Harrison;0
Reza Sadeghi;691311
Robert F. Curl Jr.;0
Carl Joachim Classen;0
Doug Guthrie;272
Jason Husser;0
Dambisa Moyo;55210
Jonas Salk;4830
Athar Ali;53
Hirofumi Uzawa;43
Nevill Francis Mott;36
Margaret D. Foster;1
Swayambar Prasad Sudrania;0
Henri Theil;3
Eberhard Hopf;4
Paul Bloom;2022
Liane Russell;0
Clifford Taubes;14
Preston Cloud;10
Ronald A. Devore;0
Alan Theodore Sherman;0
Coleman Dupont Donaldson;0
The (Theodor) Svedberg;0
Corneille Jean François Heymans;0
Donald Howard Menzel;34
Maria Wilman;11
Walter Anderson;20
Frank Lee Pyman;0
Frank Lappin Horsfall;0
Olga Zolina;5
Uta Frith;491
Kirk Bryan;10
Franz Leopold Alt;0
Ronald Brown;21
Peter Becker;2331
Gabriel Lippmann;112
Sonja Boehmer-Christiansen;8
Yusif Museibovich Kerimov;0
Andrea Musacchio;4
No-Hee Park;1
Charles F. Hockett;18
Philip E. Bernatz;6
Charles Fefferman;144
Roald Sagdeev;8
Martin van Creveld;165
Helene J Kantor;0
James Vorenberg;6
Alberto Conti;324
Kip Thorne;6688
Daniel Swern;0
Vladimir Prelog;128
Achilles Papapetrou;2
Edmund Strother Phelps;0
Joseph J. Kohn;7
Robin Warren;156
Alejandro Jenkins;19
Richard Summerbell;2
Francis Cole;13
Ian Agol;35
Roger W. Brockett;9
Robert M. Hayes;25
Ancel Keys;86
Jake Hancock;15
Joseph Blenkinsopp;10
Terence James Elkins;14
Herbert Stein;21
Luis von Ahn;5955
Richard Evans Schultes;1198
Roy Grounds;22
Edward Marczewski;1
Saeid Abbasbandy;25
Suresh H. Moolgavkar;0
Daniel L. McFadden;0
Kenneth Eugene Iverson;0
James S. Coleman;0
Elaine Anderson;13
Eric Betzig;109
Richard Wallace;86
Robert D. Collins;2
Thomas D. Pollard;8
John C. Slater;50
Joseph S. Nelson;6
Hans Bethe;3017
Warren L. McCabe;1
Ira Mark Bloom;0
Lyman Hall;71
Andreas Mandelis;0
Robin Boadway;9
Pierre Cartier;22
Hendrik Houthakker;0
Carl Neuberg;93
Mihalis Yannakakis;56
Peter L. Benson;3
Peter Swinnerton-Dyer;15
Dian Fossey;2516
Balázs Nándor László;0
Lanny D. Schmidt;3
Yellapragada Subbarow;400
Niels K. Jerne;0
Ghil'ad Zuckermann;0
Paco Lagerstrom;0
Don L Anderson;0
Filippo Giorgi;3
Hyman Minsky;375
T. V. Venkatachala Sastry;10
Paul Fildes;1
Roberto Refinetti;33
Martin Rodbell;39
Charles A. Doswell;0
John Amsden Starkweather;8
Naum Akhiezer;4
Laurence Chisholm Young;3
Lawrence Paul Horwitz;1
Morris H. DeGroot;3
William Louis Culberson;1
Frank Speck;10
Erol Gelenbe;2
Thad Mcintosh Guyer;0
Morikazu Toda;4
Peter Hotez;122
Edward M. Burgess;3
Marie Curie;47483
Terence Parr;26
Manfred Sakel;33
Herbert Scarf;6
Andrew Fire;72
Sophie Morel;10
William Alfred Fowler;52
Thomas Coohill;0
Linda Griffith;21
Alexander Shafto Douglas;0
Lamberto Cesari;0
Scott Ellsworth Forbush;0
Jack Dunitz;0
Erna Schneider Hoover;9
Matthew Stanley Meselson;0
John G. King;1
Ishtiaq Hussain Qureshi;170
Don Walsh;182
Helge Holden;10
Hans Bruyninckx;28
Charles F. Marvin;0
Lev Vygotsky;6298
Steven Levitt;4409
Robert Shapiro;135
John M Riebe;0
Gui-Qiang Chen;8
Karen Uhlenbeck;15
Parag A. Pathak;1
Ivan Petrovich Pavlov;739
Sir Henry Hallett Dale;17
Ezra T. Newman;15
Helen T. Edwards;8
Willard Frank Libby;0
Alexander Gerschenkron;91
W. E. B. Du Bois;0
Xavier Briggs;14
James Edwin Hawley;9
Peter Cathcart Wason;7
Thomas Kailath;147
Friedrich August von Hayek;110
Paul Hermann Müller;0
Hans-Wolfgang Arndt;1
Clara Lida;1
Selman Abraham Waksman;0
Paul Lauterbur;71
Vladimir Nikolaevich Kopylov;0
Phil Gold;16
Albert Hofmann;27839
Enzo Emanuele;92
John Gilderbloom;1
Marvin Chester;4
Rudolf Ludwig Mössbauer;0
Leslie John Comrie;0
Bernard Spilsbury;81
James Van Allen;1616
David Dolphin;7
John Frank Charles Kingman;0
William Maples;0
Luis Davidson San Juan;2
John Henderson;1496
Karl Eugen Guthe;37
Andy Hopper;22
J. Bradford DeLong;566
Edward A. Irving;4
Jules Angst;26
Christopher Hacon;17
John Morgan;78805
Richard J. Roberts;192
Charles Plosser;25
Alfred Kinsey;3036
Michelle Copeland;27
Robert Weitbrecht;2
Sophie Wilson;175
Robert S. Barton;0
Ray Huang;60
Richard F. Heck;177
Michio Kaku;3601
John Newport Langley;9
Theodor Ionescu;0
Hironari Miyazawa;5
Nathan Rosen;228
Hermann Stieve;9
John Warcup Cornforth;0
Jean Berko Gleason;45
Adolf Reinach;61
George Parshall;1
Nicola Cullum;0
William Swann;6
Schack August Steenberg Krogh;0
Ha-Joon Chang;4019
Richard H. Grove;0
Robert T. Bakker;1856
Frank Drake;863
Peter J. Barnes;16
Charles Katz;3
Johannes Thiele;1
John G. Nicholls;0
Edward Charles Titchmarsh;9
Joseph Sgro;5
James Halliday McDunnough;0
Kurt Mehlhorn;2
Davindra Singh;0
Artyom Shneyerov;2
Fanggui Li;0
Fiona Godlee;48
Douglas C. Wallace;1
Solomon Marcus;1411
Ulf Svante von Euler;0
Roger Y. Tsien;106
Walter Thomas James Morgan;5
John J. Powers;3
Charlotte Barnum;0
Joaquin Mazdak Luttinger;15
Horst L. Störmer;0
Ricardo Bressani;3
Keith Usherwood Ingold;12
Sultan Bashiruddin Mahmood;894
Henry Bunger;1
Hans Heinrich Euler;3
Rodney H. Banks;1
Nicolay Gennadiyevich Basov;0
David G. Messerschmitt;0
Harold Brewer Hartley;0
Karl Ferdinand Braun;180
Sayantani DasGupta;96
Walter Williams;6486
Edmund Brisco Ford;0
Douglas Hartree;8
Isabella Karle;2
Arthur Eddington;936
Harry Poulos;1
Kenneth A. Ross;1
Mikhail Gurevich;29
Wesley Clair Mitchell;15
Richard Stone;62
David Evans;404
James Franklin Hyde;1
Pete Worden;50
Erwin Raisz;12
Thorkild Jakobsen;0
Richard C. Banks;7
Thomas Henry Kearney;1
Ravi Verma;288
Lewis C. Cantley;57
Evan Caminker;0
David Muller;46
Adi Bulsara;38
Carlo Rubbia;313
David Schizer;2
George Stibitz;118
Marcella Boveri;4
Charles Galton Darwin;57
Stephen Schanuel;6
Paul Eisler;40
Hamilton Castner;0
Robert Bacher;4
Francesco Mainardi;9
Youxun Wu;0
William Feindel;17
Ronald Rivera;27
Arthur Mourant;3
Andrei Dmitrievich Sakharov;1356
Alexander R. Todd;8
Vladimir Ivanovich Gorodetski;0
Hans Tropsch;7
Peter Weingart;2
Samuel M. McElvain;0
Enzo Riccardo Campagnolo;16
Heinrich Rudolf Hertz;457
Alexander George;381
William D. Steers;124
Michael Noonan;108
Ascher H. Shapiro;13
James Millar;326
Frederic M. Richards;6
Oskar Anderson;1
Stanislaw Marcin Ulam;0
Asim Peco;30
Alfonso Valenzuela-Aguilera;14
Kary Banks Mullis;1737
Walter James Dilling;0
Yuri Kondratiev;0
Robert M. Townsend;2
Lewis Stadler;2
Asker Jeukendrup;112
Sven Windahl;27
Ziad Rafiq Beydoun;2
Fredda Blanchard-Fields;2
Irving Fisher;458
Kathrin Bringmann;5
Lev Ginzburg;1
Louis de Broglie;1981
Hans-Hermann Hoppe;4253
Bert Sakmann;188
Hiranmay Sen Gupta;1
Robert Biscup;9
James A. Mirrlees;1
Lorna Wing;1363
Hal Foster;605
Karl Rubin;22
George Siber;1
Mitsuhiro Yanagida;5
Michael Francis Addison Woodruff;0
Iain Stewart;6530
John Peter Oleson;5
Arthur Gene Hansen;0
Frederick Sanger;557
Ivan Wallin;1
Anatoly Khazanov;10
Josep Torrellas;4
Julio Rey Pastor;7
Ying-shih Yu;0
Pierre Zalloua;38
Kurt Wüthrich;0
Daniel S. Weld;0
Keith Millis;5
Philip Edward Smith;3
Edward Adelbert Doisy;1
Herbert A. Wagner;5
John Crain;0
Aleksei Fedorovich Filippov;1
James P. Gordon;1
Margaret Mary Paula Vojtko;0
Erik Thorbecke;14
Joseph L. Goldstein;74
Stanley Cohen;430
Eduard Eduard;0
Ronald George Wreyford Norrish;23
Marcel R.M. van den Brink;6
Erich Klinghammer;51
Eugene Lindsay Opie;2
Karl Friedrich Bonhoeffer;20
Toby Walsh;8
Bernhard Witkop;0
Frank Evers Beddard;0
Aleksandr Bakulev;7
Eugen Slutsky;35
C.S. Holling;0
David Jack;2480
Bruno B. Rossi;0
Qaiser Mushtaq;679
Esther Miriam Zimmer Lederberg;0
Barry Barish;4
Harry Bryden;0
Harold Spencer Jones;3
C.R. Hagen;0
Richard Timberlake;5
Norman Giles;1
Johannes Andreas Grib Fibiger;0
Patrick Brosnan;2
Joachim Latacz;51
David Gordon;603
Lalji Singh;268
John B. Fenn;0
Edwin McMillan;75
Levon Chookaszian;17
Kunihiko Kodaira;42
Katharine Way;5
Brison Dowling Gooch;0
Ronny Reich;45
Hans Adolf Krebs;258
Louis E. Brus;6
Andrew Bruce Holmes;1
Edward R. Dougherty;0
James R. Houck;0
Leon J. Cole;0
Leah Jamieson;4
Val Logsdon Fitch;39
Ilya Piatetski-Shapiro;14
Edward Harrison Taylor;3
Manuel Sandoval Vallarta;11
Walter Gilbert;83
Robert Anthony Kowalski;4
Satish Dhawan;2000
Anja Cetti Andersen;29
Daniel Shanks;38
Thomas C. Schelling;0
Paul De Grauwe;83
Wilbert Lee Gore;0
Aikitsu Tanakadate;0
Gerard Kitchen O'Neill;0
Jessie Sarah Bernard;0
Martin Feldstein;176
Michael Creeth;0
Jack van Lint;0
Alan Tower Waterman;4
Charles Chinedu Okeahalam;11
Willem Luyten;0
Jayant Vishnu Narlikar;0
Paul Dobransky;58
David Raup;0
Margaret Naumburg;15
Mkhitar Djrbashian;44
Paul Samuelson;238
Charles J. Pedersen;20
Henry DeWolf Smyth;1
Hendrik Brugt Gerhard Casimir;6
Sanjeev Arora;161
Michael Ristow;0
Benjamin Hsiao;0
Willem Einthoven;143
Ulrike Tillmann;8
Bruce Schneier;15109
Beth Shapiro;78
Harry Raymond Pitt;0
Savas Dimopoulos;133
Peter Hirsch;5368
Michael Succow;19
Joseph H. Taylor Jr.;0
Joseph L. Fleiss;1
Teodor Lippmaa;1
Hermann Emil Fischer;218
Paul Kirchhof;1124
Anthony J. Leggett;0
Paul J. Cohen;2
King-Sun Fu;8
Jerry J. Paul;4
Carol Lynn George;0
Ramesh Jain;47
Jakob Stoustrup;4
Chris Heyde;4
Leslie Holdridge;33
Nassim Nicholas Taleb;101621
Bertram Raphael;11
M. Brewster Smith;0
Thad Vreeland;0
Robert Hanbury Brown;5
Amos Tversky;704
George P. Fletcher;44
Joel Aaron Tropp;0
Alexander Merkurjev;0
Peyton Rous;0
Wladimir Seidel;0
Norman Shumway;37
Jack S. Kilby;0
Kurt H. Debus;30
Kenneth Tompkins Bainbridge;6
Lewis Roberts Binford;18
Raymond Laflamme;24
Waloddi Weibull;13
Rodger Doxsey;1
Harvey Fletcher;24
Kevin Fenton;26
Rupert Wildt;4
Anatoly Shvidenko;0
Dimitrie Pompeiu;8
Louis Witten;7
Larry James Sechrest;0
Adrian Frederick Melhuish Smith;2
Michael Viscardi;29
Jean-Christophe Yoccoz;36
Kiril Tenekedjiev;5
Edwin Hall;31
Ida Helen Ogilvie;4
Edmund S. Phelps;0
Paul Kalas;15
Amy Susan Bruckman;0
Frederick Gugenheim Gregory;6
Anthony Pawson;4
Heinrich Jacob Goldschmidt;0
Paul Harteck;0
Steve Furber;65
Andreas Kaplan;5
Adolf Otto Reinhold Windaus;14
Carl E. Thoresen;0
Carl Porter Duncan;4
G. Michael Bancroft;3
May-Britt Moser;711
Reuven Amitai;22
John H.L. Hansen;14
Ashoke Sen;2312
Philip Maini;8
Emil Cohn;0
Richard Nelson Frye;0
Gregor Wentzel;0
Malcolm Dole;4
Tom Maniatis;5
Stanley Rossiter Benedict;7
Andrew Emory Dessler;0
Melanie Wood;42
Norman Foster Ramsey;0
Douglas D. Osheroff;283
Edith Desiree de Leeuw;0
Abraham H. Taub;0
William E. Moerner;109
Toby Moskowitz;8
Justinian Rweyemamu;27
Hans Spemann;5
Leo Arons;1
Nora Lustig;33
Arthur Richard Newton;3
James L. Powell;5
Wilhelm Gliese;2
David Baltimore;241
Erwin Chemerinsky;728
Vitaly Efimov;55
Kirsopp Lake;5
Pieter Kasteleyn;3
Markus G. Kuhn;0
Asad Naqvi;506
William Bleckwenn;24
David P. Anderson;26
Charles Edouard Guillaume;0
André Lwoff;0
Lennart Axel Edvard Carleson;0
David E. Cane;12
Vishnu Vasudev Narlikar;4
Floyd Henry Allport;29
Paul Joskow;2
Francis Michael Forster;0
Tatsuji Nomura;8
Geofrrey Fox;0
Erich Neumann;852
Yakov Borisovich Zeldovich;0
Roger Woolger;214
Robert Curl;97
Frederick Vine;4
Stanislas Dehaene;230
Cargill Gilston Knott;7
Eva Joy Pell;2
Pieter Zeeman;270
Ky Fan;6
Brian P. Schmidt;0
Amir Faghri;24
Terry Winograd;346
Olivier Blanchard;742
Frank Morley;6
Ken A. Dill;2
Ayhan Ulubelen;7
Adrian Ioana;3
Olaf Sporns;93
Beatrice Weder di Mauro;79
Andrei Linde;740
Edwin H. Colpitts;3
Tullio Levi-Civita;393
Franco Bassani;1
Leon Neil Cooper;0
Aage Niels Bohr;0
Brian MacMahon;9
Robert M. Solovay;12
Alexandre Joel Chorin;9
Amos Wilson;4
Lauriston Sharp;4
John Lewis Gaddis;411
David T. Lykken;25
Matija Gogala;22
Charles Hard Townes;0
Yuan-Cheng Fung;43
John Ripley Freeman;2
Charles Rackoff;4
Nancy Rothwell;37
George Lakoff;2212
Per Enflo;52
Lloyd Metzler;10
George Stratton;0
Frank Elmore Ross;1
Ta-You Wu;20
Harry Harlow;247
Gilbert Smithson Adair;5
Fan Chung;26
Shigeto Kawahara;6
Calvin Bridges;8997
John Sulston;66
Zeynel Mungan;13
Noor Muhammad Butt;135
Wayne M Meyers;0
Bruno H. Zimm;3
Tim Marshall;506
Robert E. Hopkins;6
Eduard Buchner;150
Jacques Miller;10
Timothy Noakes;62
Renfrey Potts;1
Mildred Rebstock;1
James Tobin;678
Jeffrey Sean Lehman;0
Wilfrid Rall;0
C. J. van Rijsbergen;1
Lawrence Joseph Henderson;4
Dan Ingalls;0
Beatrice Mintz;7
Carsten Olsen;2
Joseph Thornton;1
Katherine Johnson;2799
Karl Bopp;1
Federigo Enriques;7
Steve Webb;146
Prafulla Chandra Ray;471
Asima Chatterjee;32
Leopold Horner;2
Nicholas Campion;212
John Irving Bell;0
Yeram Touloukian;0
William Gould Dow;7
Douglas Carl Engelbart;0
Emil Leon Post;132
Jan H. van Schuppen;0
Hassan Aref;38
Guy Lloyd-Jones;3
Henry Leon Feffer;0
Anatoly Andriyashev;2
Frederick Hopkins;0
Leopold Vietoris;25
Hisham Kamal El-Din El-Hennawy;36
Ralph Kronig;11
Robert H. Ferrell;0
Scott Tremaine;14
Michael Lin;219
Simon van der Meer;25
Edwin Evariste Moise;0
Jan Blommaert;10
Gerard C. Bond;4
Michael Ventris;358
Howard Aiken;0
Julius Bredt;4
Maurice Nivat;4
Tofig Kocharli;2
Benjamin Osgood Peirce;1
Kirill Ivanovich Shchelkin;0
Laurence Beddome Turner;0
Alexander Kronrod;14
Keith Onions;0
Josef Meri;0
Didier Sornette;291
Henri Breuil;219
Brian Marsden;1
Stephen Faraone;8
Bruce A. Beutler;0
Robert J. Aumann;273
Eric R. Kandel;0
Philip Morrison;235
Sy D. Friedman;0
Frank Moulaert;27
Mark S. Blumenkranz;1
John Coatsworth;0
Simon Henry Gage;1
Ezra Ripley Thayer;0
Steven M. Reppert;3
Eric Maskin;1044
Solomon Kullback;16
Peter Cooper Hewitt;24
Kevin Sabet;141
Patrick Aebischer;48
Gerardus 't Hooft;0
Herschel Leibowitz;1
Alan Mackworth;2
Rudolf Wegscheider;1
Vladimir Gilelevich Mazya;0
Arthur Robinson;4
Joseph Sifakis;34
Barry Posner;36
Osamu Hayaishi;2
John Davidson;159
Joseph E. Murray;0
Helmut Schulz;0
Brian (archaeologist) Dobson;0
John Tate;128
Roger Heim;23
Roger Guillemin;19
Michael Fullan;484
Arnaud Beauville;0
Nicholas Turro;213
Russel Blaine Nye;0
Muhammad Yunus;1006765
Richard Laurence Millington Synge;0
Isamu Akasaki;196
Lauriston S. Taylor;0
Wander Johannes de Haas;1
Oliver Marc Hartwich;5
Karo Ghafadaryan;0
David Eisenberg;58
Maarten Schmidt;5
Fritz Albert Lipmann;31
Andrei Andreevich Bolibrukh;0
Richard Muth;1
Robert Jay Lifton;502
Konrad Zuse;1266
Sergey Nikolaievich Kravkov;1
Leopold Ruzicka;0
Kurt Freund;23
Walter S. Huxford;0
Fritz Ullmann;2
Jack P. Greene;3
Edgar Harold Andrews;0
Lasse Rempe;10
Magnus Manske;10
Tong Zhe;0
Richard R. Schrock;64
Eduardo Sontag;0
Michel Demazure;4
Martin L. Perl;0
Dorian Goldfeld;0
David J. Wineland;110
Jacques E. Brandenberger;0
Joseph Erlanger;0
Joe Thomson;22
David Landes;162
Andrzej Schinzel;19
Francesco Sannino;23
Marcus Feldman;1
Sabina Jeschke;2
Ritam Chowdhury;1
David Pearce Penhallow;1
Henry Friesen;4
Arturo Azcorra;4
Peter Zoller;70
Louis Eugène Félix Néel;0
Stephen J. Benkovic;4
Francis Rose;201
Andrew Sherratt;17
Pierre Geneves;1
Frederick 1st Baronet Treves;0
Herman P. Schwan;0
James Gray;4904
Walter Scheidel;9
Peter Chen;526
Eshel Ben-Jacob;33
Charles Horioka;5
Saskia Sassen;57
Julius Axelrod;81
Eugenio Elia Levi;3
Daniel Arnold;1378
Vladimir Ivanovich Vernadsky;0
Theodore Roosevelt Mason Howard;6
Wolfgang Ernst Pauli;22
Charles W. Misner;73
Earl Muetterties;1
Anis Ahmad;59
Olive Dennis;5
Timothy Browning;6
J. Hyam Rubinstein;10
Ralph Asher Alpher;42
Giancarlo Ghirardi;2
Frances E. Allen;55
Louis Moresi;0
Sundeep Waslekar;891
Nicolaas Kuiper;0
Mark G. Kuzyk;3
Marius Jeuken;3
Edwina Palmer;1
Robert Desharnais;2
Robert Hodge;1
Edward C. T. Chao;3
Gerhard Domagk;72
John Coleman Moore;0
Walter Brattain;0
Richard M. Myers;1
Hubert Schoemaker;0
Rosalyn Sussman Yalow;101
John Reynolds;794
Akito Arima;9
Philip Donald Estridge;0
Robert Havemann;14
Mannque Rho;1
John Cleland;619
Ara Papian;4751
Alastair Denniston;2
Louis Gross;0
Marvin Harris;1513
Giuseppe Mingione;2
E. Philip Howrey;0
Diana Blumberg Baumrind;0
Thomas R. Cech;0
Peter Heszler;72
David Drysdale;74
Glenn C. Loury;6
Robert W. Decker;1
Angela Little;1515
Habibullo Abdussamatov;3
Frank Pommersheim;10
Theo Colborn;306
Victor John Stenger;0
Henrietta Swan Leavitt;450
Nestor Buinitsky;7
George Edward Billman;0
Anil Bhardwaj;1847
Richard Doell;0
Franklin M. Loew;0
Habibollah Hedayat;25
Parviz Moin;120
Peter L. Berger;1142
Eloise Gerry;1
Richard Alfred Rossiter;6
Robert Thomas Moore;6
Max Delbrück;0
Henry W. Kendall;0
Pierangelo Garegnani;22
Ravi B. Grover;0
Maurice Goldhaber;0
Boris Levitan;1
Rosalind Franklin;6070
John Desmond Bernal;106
Erich Gamma;141
Duncan Graham;23
John Fillmore Hayford;12
Angelo Celli;159
Fraser Mustard;0
Lynn Conway;429
Terence J. Gaffney;0
Emmanuel Le Roy Ladurie;162
Eprime Eshag;3
Abraham Adrian Albert;7
Karl Otto Christe;0
George Sudarshan;0
Alexander A. Maximow;3
Henrik Carl Peter Dam;0
John Nelder;130
Alison Gopnik;573
Vladimir Arnold;148
Cori Bargmann;2
Francisco Jose Ayala;0
Nikolaas Tinbergen;320
Friedrich Paneth;6
Mark R. Showalter;23
Pat Moran;20
Michael Healy;23
Robert K. Crane;5
Bahija Shihab;0
Igor Vasilyevich Kurchatov;0
Charles Royal Johnson;6
Sergei Kapitsa;34
Arthur De Vany;224
Ross Overbeek;5
Robert J. Lefkowitz;0
Anthony French;13
Leon Isserlis;2
Yiannis Laouris;26
Richard Bellman;0
John McCarthy;1664
Robert Aumann;310
Lennart Post;0
Paul J. Bohannan;151
Charusita Chakravarty;24
Mathukumalli Venkata Subbarao;0
J. N. Reddy;175
Edward L. Fireman;0
Mohammad-Hassan Ganji;0
Anton Nikolayevich Kapustin;0
Ben Barres;49
Bernard Amadei;45
John Milne Bramwell;2
Albert Francis Blakeslee;1
Klaus Schmidt;246
